ITEM_SEQ,ITEM_NAME,PRINT,DRUG_SHAPE,COLOR,TYPE,LINE,TOKENIZED
200706535,팜디알정,PB,원형,하양,정제,없음,ㅍㅏㅁㄷㅣ*ㅇㅏㄹㅈㅓㅇ
200706541,미르탁스정30밀리그램,SZ30,장방형,분홍,정제,-,ㅁㅣ*ㄹㅡ*ㅌㅏㄱㅅㅡ*ㅈㅓㅇ30ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200706542,리피논정40밀리그램,LPT 40,타원형,하양,정제,없음,ㄹㅣ*ㅍㅣ*ㄴㅗㄴㅈㅓㅇ40ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200706523,메크라제정,D,원형,하양,정제,없음,ㅁㅔ*ㅋㅡ*ㄹㅏ*ㅈㅔ*ㅈㅓㅇ
200706525,디메크론정,DIM,원형,하양,정제,없음,ㄷㅣ*ㅁㅔ*ㅋㅡ*ㄹㅗㄴㅈㅓㅇ
200706536,리포메트정10밀리그램,KDC 10,타원형,하양,정제,없음,ㄹㅣ*ㅍㅗ*ㅁㅔ*ㅌㅡ*ㅈㅓㅇ10ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200706530,디메피아정,CTD,원형,하양,정제,없음,ㄷㅣ*ㅁㅔ*ㅍㅣ*ㅇㅏ*ㅈㅓㅇ
200706539,아토스틴정,AS10,타원형,하양,정제,-,ㅇㅏ*ㅌㅗ*ㅅㅡ*ㅌㅣㄴㅈㅓㅇ
200706524,헤파자임정,,원형,하양,정제,없음,ㅎㅔ*ㅍㅏ*ㅈㅏ*ㅇㅣㅁㅈㅓㅇ
200706601,일양아토르바스타틴정10밀리그램,IY A1,원형,하양,정제,없음,ㅇㅣㄹㅇㅑㅇㅇㅏ*ㅌㅗ*ㄹㅡ*ㅂㅏ*ㅅㅡ*ㅌㅏ*ㅌㅣㄴㅈㅓㅇ10ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200706605,아토바정10mg,10,타원형,하양,정제,없음,ㅇㅏ*ㅌㅗ*ㅂㅏ*ㅈㅓㅇ10mg
200706569,삼천당보글리보스정0.3밀리그램,SCD 0.3,원형,하양,정제,없음,ㅅㅏㅁㅊㅓㄴㄷㅏㅇㅂㅗ*ㄱㅡㄹㄹㅣ*ㅂㅗ*ㅅㅡ*ㅈㅓㅇ0.3ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200706597,에이트라정,A-TRA KLN,장방형,노랑,정제,없음,ㅇㅔ*ㅇㅣ*ㅌㅡ*ㄹㅏ*ㅈㅓㅇ
200706649,바이디아정,BID,원형,하양,정제,없음,ㅂㅏ*ㅇㅣ*ㄷㅣ*ㅇㅏ*ㅈㅓㅇ
200706645,나틱스정90밀리그램,PO4 TR,원형,하양,정제,없음,ㄴㅏ*ㅌㅣㄱㅅㅡ*ㅈㅓㅇ90ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200706638,디아트라민캡슐11.30밀리그램,DT11.30,장방형,노랑 파랑,경질캡슐,없음,ㄷㅣ*ㅇㅏ*ㅌㅡ*ㄹㅏ*ㅁㅣㄴㅋㅐㅂㅅㅠㄹ11.30ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200706648,네오스틱정,GJ 90,원형,하양,정제,없음,ㄴㅔ*ㅇㅗ*ㅅㅡ*ㅌㅣㄱㅈㅓㅇ
200706650,보니아스정0.3밀리그램,VN3,원형,하양,정제,없음,ㅂㅗ*ㄴㅣ*ㅇㅏ*ㅅㅡ*ㅈㅓㅇ0.3ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200706637,디아트라민캡슐16.95밀리그램,DT16.95,장방형,하양 파랑,경질캡슐,없음,ㄷㅣ*ㅇㅏ*ㅌㅡ*ㄹㅏ*ㅁㅣㄴㅋㅐㅂㅅㅠㄹ16.95ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200706644,케스틱정,ZK 9,원형,하양,정제,없음,ㅋㅔ*ㅅㅡ*ㅌㅣㄱㅈㅓㅇ
200706647,글리톤정,CV C,원형,하양,정제,없음,ㄱㅡㄹㄹㅣ*ㅌㅗㄴㅈㅓㅇ
200706640,알부토콜연질캡슐,알부토콜,장방형,갈색,연질캡슐,없음,ㅇㅏㄹㅂㅜ*ㅌㅗ*ㅋㅗㄹㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
200706767,디메타제정,DME,원형,하양,정제,없음,ㄷㅣ*ㅁㅔ*ㅌㅏ*ㅈㅔ*ㅈㅓㅇ
200706796,스테빅스-플러스연질캡슐,YPST,장방형,갈색,연질캡슐,없음,ㅅㅡ*ㅌㅔ*ㅂㅣㄱㅅㅡ*-ㅍㅡㄹㄹㅓ*ㅅㅡ*ㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
200706766,디메탈정,ET D,원형,하양,정제,없음,ㄷㅣ*ㅁㅔ*ㅌㅏㄹㅈㅓㅇ
200706775,테라코트정,TC,원형,하양,정제,+,ㅌㅔ*ㄹㅏ*ㅋㅗ*ㅌㅡ*ㅈㅓㅇ
200706771,유디메크정,EU,원형,하양,정제,없음,ㅇㅠ*ㄷㅣ*ㅁㅔ*ㅋㅡ*ㅈㅓㅇ
200706764,막시드정,WJM,원형,하양,정제,없음,ㅁㅏㄱㅅㅣ*ㄷㅡ*ㅈㅓㅇ
200706768,마크로제정,NKV,원형,하양,정제,없음,ㅁㅏ*ㅋㅡ*ㄹㅗ*ㅈㅔ*ㅈㅓㅇ
200706772,라멥틸정100밀리그램,LT 100,원형,하양,정제,없음,ㄹㅏ*ㅁㅔㅂㅌㅣㄹㅈㅓㅇ100ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200706769,디메코정,DMK,원형,하양,정제,없음,ㄷㅣ*ㅁㅔ*ㅋㅗ*ㅈㅓㅇ
200706782,푸라칸캡슐150밀리그램,MMFL150,장방형,옅은 파랑,정제,없음,ㅍㅜ*ㄹㅏ*ㅋㅏㄴㅋㅐㅂㅅㅠㄹ150ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200706765,디아제정,DZ,원형,하양,정제,없음,ㄷㅣ*ㅇㅏ*ㅈㅔ*ㅈㅓㅇ
200706785,플루디칸캡슐150밀리그램,SNPFDC150,장방형,옅은 파랑,경질캡슐,없음,ㅍㅡㄹㄹㅜ*ㄷㅣ*ㅋㅏㄴㅋㅐㅂㅅㅠㄹ150ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200706788,플루카졸캡슐150밀리그램,IHPF150,장방형,옅은 파랑,정제,없음,ㅍㅡㄹㄹㅜ*ㅋㅏ*ㅈㅗㄹㅋㅐㅂㅅㅠㄹ150ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200706828,글리나데정90mg,GN90,원형,하양,정제,없음,ㄱㅡㄹㄹㅣ*ㄴㅏ*ㄷㅔ*ㅈㅓㅇ90mg
200706892,액토존정15밀리그램,ATZ 15,원형,하양,정제,없음,ㅇㅐㄱㅌㅗ*ㅈㅗㄴㅈㅓㅇ15ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200706894,트라클리어정62.5밀리그램,62.5,원형,주황,정제,없음,ㅌㅡ*ㄹㅏ*ㅋㅡㄹㄹㅣ*ㅇㅓ*ㅈㅓㅇ62.5ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200706891,액티글리정15밀리그램,IY 15,원형,하양,정제,없음,ㅇㅐㄱㅌㅣ*ㄱㅡㄹㄹㅣ*ㅈㅓㅇ15ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200706874,스포트라정,KMS SPO,원형,하양,정제,없음,ㅅㅡ*ㅍㅗ*ㅌㅡ*ㄹㅏ*ㅈㅓㅇ
200706907,시로콜에프연질캡슐,SKCR,장방형,빨강 투명,연질캡슐,없음,ㅅㅣ*ㄹㅗ*ㅋㅗㄹㅇㅔ*ㅍㅡ*ㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
200706908,다이세린캡슐,HANADC,장방형,옅은 노랑,경질캡슐,없음,ㄷㅏ*ㅇㅣ*ㅅㅔ*ㄹㅣㄴㅋㅐㅂㅅㅠㄹ
200706873,디코나졸캡슐150밀리그램,150,장방형,옅은 파랑,정제,없음,ㄷㅣ*ㅋㅗ*ㄴㅏ*ㅈㅗㄹㅋㅐㅂㅅㅠㄹ150ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200706913,아이비오연질캡슐,JRIB,타원형,갈색,연질캡슐,없음,ㅇㅏ*ㅇㅣ*ㅂㅣ*ㅇㅗ*ㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
200706890,글루리스정,15,원형,하양,정제,없음,ㄱㅡㄹㄹㅜ*ㄹㅣ*ㅅㅡ*ㅈㅓㅇ
200706941,사이안연질캡슐,SAU,타원형,갈색,연질캡슐,없음,ㅅㅏ*ㅇㅣ*ㅇㅏㄴㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
200706984,오스클정500mg,ΛUK CL5,타원형,노랑,정제,없음,ㅇㅗ*ㅅㅡ*ㅋㅡㄹㅈㅓㅇ500mg
200707005,로렐코정,OG23,원형,하양,정제,없음,ㄹㅗ*ㄹㅔㄹㅋㅗ*ㅈㅓㅇ
200707007,유니셉트캡슐250밀리그램,UTMyco,장방형,파랑 주황,경질캡슐,없음,ㅇㅠ*ㄴㅣ*ㅅㅔㅂㅌㅡ*ㅋㅐㅂㅅㅠㄹ250ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200706940,리버빈연질캡슐,KbLSC,장방형,갈색 투명,연질캡슐,없음,ㄹㅣ*ㅂㅓ*ㅂㅣㄴㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
200706946,크린뷰연질캡슐,KbCV,타원형,초록,연질캡슐,없음,ㅋㅡ*ㄹㅣㄴㅂㅠ*ㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
200707106,펜슬림정,HNFS,원형,하양,정제,-,ㅍㅔㄴㅅㅡㄹㄹㅣㅁㅈㅓㅇ
200707162,모아큐연질캡슐,YMQ,장방형,갈색,연질캡슐,없음,ㅁㅗ*ㅇㅏ*ㅋㅠ*ㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
200707139,프레지스타정,300MG TMC114,타원형,주황,정제,없음,ㅍㅡ*ㄹㅔ*ㅈㅣ*ㅅㅡ*ㅌㅏ*ㅈㅓㅇ
200707171,프리몬정,SJ PLM,원형,하양,정제,없음,ㅍㅡ*ㄹㅣ*ㅁㅗㄴㅈㅓㅇ
200707175,리마프로정,5L,원형,하양,정제,없음,ㄹㅣ*ㅁㅏ*ㅍㅡ*ㄹㅗ*ㅈㅓㅇ
200707142,세프디어캡슐100밀리그램,HMPCefd100,장방형,분홍,경질캡슐,없음,ㅅㅔ*ㅍㅡ*ㄷㅣ*ㅇㅓ*ㅋㅐㅂㅅㅠㄹ100ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200707222,엔시트라세미정,HL/S,장방형,노랑,정제,없음,ㅇㅔㄴㅅㅣ*ㅌㅡ*ㄹㅏ*ㅅㅔ*ㅁㅣ*ㅈㅓㅇ
200707218,펜큐어세미정,HDP S/M,장방형,노랑,정제,없음,ㅍㅔㄴㅋㅠ*ㅇㅓ*ㅅㅔ*ㅁㅣ*ㅈㅓㅇ
200707219,펜큐어정,HDP T/A,장방형,노랑,정제,없음,ㅍㅔㄴㅋㅠ*ㅇㅓ*ㅈㅓㅇ
200707212,오라섹캡슐,ORASEC,장방형,빨강 분홍,경질캡슐,없음,ㅇㅗ*ㄹㅏ*ㅅㅔㄱㅋㅐㅂㅅㅠㄹ
200707223,엔시트라정,HL/NT,장방형,노랑,정제,없음,ㅇㅔㄴㅅㅣ*ㅌㅡ*ㄹㅏ*ㅈㅓㅇ
200707251,에이트라세미정,SEMI KLN,장방형,노랑,정제,없음,ㅇㅔ*ㅇㅣ*ㅌㅡ*ㄹㅏ*ㅅㅔ*ㅁㅣ*ㅈㅓㅇ
200707276,비티엘라캡슐,CAViti,장방형,갈색,경질캡슐,없음,ㅂㅣ*ㅌㅣ*ㅇㅔㄹㄹㅏ*ㅋㅐㅂㅅㅠㄹ
200707250,대웅피오글리타존정15밀리그램,15,원형,하양,정제,없음,ㄷㅐ*ㅇㅜㅇㅍㅣ*ㅇㅗ*ㄱㅡㄹㄹㅣ*ㅌㅏ*ㅈㅗㄴㅈㅓㅇ15ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200707296,이튼돌연질캡슐,ALPHA,타원형,주황,연질캡슐,없음,ㅇㅣ*ㅌㅡㄴㄷㅗㄹㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
200707316,원기에스정,BC WS,원형,노랑,정제,없음,ㅇㅝㄴㄱㅣ*ㅇㅔ*ㅅㅡ*ㅈㅓㅇ
200707312,리버파워연질캡슐,리버파워,타원형,갈색,연질캡슐,없음,ㄹㅣ*ㅂㅓ*ㅍㅏ*ㅇㅝ*ㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
200707337,리버쿨에스연질캡슐,리버쿨,타원형,갈색,연질캡슐,없음,ㄹㅣ*ㅂㅓ*ㅋㅜㄹㅇㅔ*ㅅㅡ*ㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
200707391,슈도에바스트서방캡슐,SCDPSE,장방형,빨강,경질캡슐,없음,ㅅㅠ*ㄷㅗ*ㅇㅔ*ㅂㅏ*ㅅㅡ*ㅌㅡ*ㅅㅓ*ㅂㅏㅇㅋㅐㅂㅅㅠㄹ
200707390,리노에바티스서방캡슐,MKEP,장방형,빨강,경질캡슐,없음,ㄹㅣ*ㄴㅗ*ㅇㅔ*ㅂㅏ*ㅌㅣ*ㅅㅡ*ㅅㅓ*ㅂㅏㅇㅋㅐㅂㅅㅠㄹ
200707388,리노드린서방캡슐,SRRNDR,장방형,빨강,경질캡슐,없음,ㄹㅣ*ㄴㅗ*ㄷㅡ*ㄹㅣㄴㅅㅓ*ㅂㅏㅇㅋㅐㅂㅅㅠㄹ
200707387,리노스텔서방캡슐,KMSREC,장방형,빨강,경질캡슐,없음,ㄹㅣ*ㄴㅗ*ㅅㅡ*ㅌㅔㄹㅅㅓ*ㅂㅏㅇㅋㅐㅂㅅㅠㄹ
200707385,에바페린서방캡슐,AGEP,장방형,빨강,경질캡슐,없음,ㅇㅔ*ㅂㅏ*ㅍㅔ*ㄹㅣㄴㅅㅓ*ㅂㅏㅇㅋㅐㅂㅅㅠㄹ
200707383,코바스텔서방캡슐,EPS,장방형,빨강,경질캡슐,없음,ㅋㅗ*ㅂㅏ*ㅅㅡ*ㅌㅔㄹㅅㅓ*ㅂㅏㅇㅋㅐㅂㅅㅠㄹ
200707402,벡셀연질캡슐,YMS,장방형,갈색,연질캡슐,없음,ㅂㅔㄱㅅㅔㄹㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
200707393,에바코서방캡슐,PLEBC,장방형,빨강,경질캡슐,없음,ㅇㅔ*ㅂㅏ*ㅋㅗ*ㅅㅓ*ㅂㅏㅇㅋㅐㅂㅅㅠㄹ
200707389,에바드린서방캡슐,SPEBADRINE,장방형,빨강,경질캡슐,없음,ㅇㅔ*ㅂㅏ*ㄷㅡ*ㄹㅣㄴㅅㅓ*ㅂㅏㅇㅋㅐㅂㅅㅠㄹ
200707416,안국탈니플루메이트370mg정,LON 375,원형,주황,정제,-,ㅇㅏㄴㄱㅜㄱㅌㅏㄹㄴㅣ*ㅍㅡㄹㄹㅜ*ㅁㅔ*ㅇㅣ*ㅌㅡ*370mgㅈㅓㅇ
200707382,리노에스티나서방캡슐,RE,장방형,빨강,경질캡슐,없음,ㄹㅣ*ㄴㅗ*ㅇㅔ*ㅅㅡ*ㅌㅣ*ㄴㅏ*ㅅㅓ*ㅂㅏㅇㅋㅐㅂㅅㅠㄹ
200707386,리노스틴서방캡슐,EBSPSE,장방형,빨강,경질캡슐,없음,ㄹㅣ*ㄴㅗ*ㅅㅡ*ㅌㅣㄴㅅㅓ*ㅂㅏㅇㅋㅐㅂㅅㅠㄹ
200707384,슈도스틴서방캡슐,HNPPST,장방형,빨강,경질캡슐,없음,ㅅㅠ*ㄷㅗ*ㅅㅡ*ㅌㅣㄴㅅㅓ*ㅂㅏㅇㅋㅐㅂㅅㅠㄹ
200707400,메가아이연질캡슐,MGE,타원형,갈색,연질캡슐,없음,ㅁㅔ*ㄱㅏ*ㅇㅏ*ㅇㅣ*ㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
200707442,클래스정500mg,SWCR,장방형,노랑,정제,-,ㅋㅡㄹㄹㅐ*ㅅㅡ*ㅈㅓㅇ500mg
200707458,크래리신정500밀리그램,CM500,장방형,노랑,정제,없음,ㅋㅡ*ㄹㅐ*ㄹㅣ*ㅅㅣㄴㅈㅓㅇ500ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200707533,아이피아연질캡슐,KN-E,타원형,갈색,연질캡슐,없음,ㅇㅏ*ㅇㅣ*ㅍㅣ*ㅇㅏ*ㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
200707521,테스톤지-플러스연질캡슐,YPL,장방형,갈색,연질캡슐,없음,ㅌㅔ*ㅅㅡ*ㅌㅗㄴㅈㅣ*-ㅍㅡㄹㄹㅓ*ㅅㅡ*ㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
200707542,피어리존정15밀리그램,HM 15,원형,하양,정제,없음,ㅍㅣ*ㅇㅓ*ㄹㅣ*ㅈㅗㄴㅈㅓㅇ15ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200707592,트라펜정,MMTR,장방형,노랑,정제,없음,ㅌㅡ*ㄹㅏ*ㅍㅔㄴㅈㅓㅇ
200707596,플라벤정,TGFB,장방형,주황,정제,없음,ㅍㅡㄹㄹㅏ*ㅂㅔㄴㅈㅓㅇ
200707641,아라민정,KK ΛM,원형,하양,정제,없음,ㅇㅏ*ㄹㅏ*ㅁㅣㄴㅈㅓㅇ
200707661,파이시스캡슐,파이시스파이시스,장방형,빨강 하양,정제,없음,ㅍㅏ*ㅇㅣ*ㅅㅣ*ㅅㅡ*ㅋㅐㅂㅅㅠㄹ
200707662,경진열해캡슐,열해열해,장방형,주황,경질캡슐,없음,ㄱㅕㅇㅈㅣㄴㅇㅕㄹㅎㅐ*ㅋㅐㅂㅅㅠㄹ
200707724,유니타졸정,AC 50,원형,하양,정제,없음,ㅇㅠ*ㄴㅣ*ㅌㅏ*ㅈㅗㄹㅈㅓㅇ
200707723,알페손정50밀리그램,EPS,원형,하양,정제,없음,ㅇㅏㄹㅍㅔ*ㅅㅗㄴㅈㅓㅇ50ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200707734,세클렉신정,HYM,장방형,연두,정제,없음,ㅅㅔ*ㅋㅡㄹㄹㅔㄱㅅㅣㄴㅈㅓㅇ
200707679,톨테딘에스알정4밀리그램,HM 4,원형,하양,정제,없음,ㅌㅗㄹㅌㅔ*ㄷㅣㄴㅇㅔ*ㅅㅡ*ㅇㅏㄹㅈㅓㅇ4ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200707800,페리프록스정500밀리그램,APO500,장방형,하양,정제,-,ㅍㅔ*ㄹㅣ*ㅍㅡ*ㄹㅗㄱㅅㅡ*ㅈㅓㅇ500ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200707783,보이안에프연질캡슐,YM-V,타원형,초록,연질캡슐,없음,ㅂㅗ*ㅇㅣ*ㅇㅏㄴㅇㅔ*ㅍㅡ*ㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
200707752,신노바핀정,SINIL SV5,팔각형,하양,정제,-,ㅅㅣㄴㄴㅗ*ㅂㅏ*ㅍㅣㄴㅈㅓㅇ
200707869,디메클정,MM DM,원형,하양,정제,없음,ㄷㅣ*ㅁㅔ*ㅋㅡㄹㅈㅓㅇ
200707847,아라씬정,KK Λ,원형,분홍,정제,없음,ㅇㅏ*ㄹㅏ*ㅆㅣㄴㅈㅓㅇ
200707873,디제탈정,KJ D,원형,하양,정제,없음,ㄷㅣ*ㅈㅔ*ㅌㅏㄹㅈㅓㅇ
200707879,이카졸캡슐,IHPITZ,장방형,빨강 파랑,경질캡슐,없음,ㅇㅣ*ㅋㅏ*ㅈㅗㄹㅋㅐㅂㅅㅠㄹ
200707877,디스자임정,,원형,하양,정제,없음,ㄷㅣ*ㅅㅡ*ㅈㅏ*ㅇㅣㅁㅈㅓㅇ
200707848,라인선정,HYS,원형,노랑,정제,없음,ㄹㅏ*ㅇㅣㄴㅅㅓㄴㅈㅓㅇ
200707797,라도바정10밀리그램,LDV,원형,하양,정제,없음,ㄹㅏ*ㄷㅗ*ㅂㅏ*ㅈㅓㅇ10ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200707792,리피트롤정,hw 77,원형,하양,정제,없음,ㄹㅣ*ㅍㅣ*ㅌㅡ*ㄹㅗㄹㅈㅓㅇ
200707875,디스멕정,SI D,원형,하양,정제,없음,ㄷㅣ*ㅅㅡ*ㅁㅔㄱㅈㅓㅇ
200707846,메가토닌정,MG,타원형,주황,정제,-,ㅁㅔ*ㄱㅏ*ㅌㅗ*ㄴㅣㄴㅈㅓㅇ
200707878,디메라제정,K D,원형,하양,정제,없음,ㄷㅣ*ㅁㅔ*ㄹㅏ*ㅈㅔ*ㅈㅓㅇ
200707874,크로틴정,NGP D,원형,하양,정제,없음,ㅋㅡ*ㄹㅗ*ㅌㅣㄴㅈㅓㅇ
200707896,플루시드정,Kb FST,원형,주황,정제,없음,ㅍㅡㄹㄹㅜ*ㅅㅣ*ㄷㅡ*ㅈㅓㅇ
200707895,하이페릴정10밀리그람,Kb10,원형,하양,정제,-,ㅎㅏ*ㅇㅣ*ㅍㅔ*ㄹㅣㄹㅈㅓㅇ10ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅏㅁ
200707920,타미돌정,hw54,장방형,노랑,정제,없음,ㅌㅏ*ㅁㅣ*ㄷㅗㄹㅈㅓㅇ
200707894,씨트로정,CTR250,원형,하양,정제,-,ㅆㅣ*ㅌㅡ*ㄹㅗ*ㅈㅓㅇ
200707923,덴티하이캡슐,DentiHigh,장방형,노랑,경질캡슐,없음,ㄷㅔㄴㅌㅣ*ㅎㅏ*ㅇㅣ*ㅋㅐㅂㅅㅠㄹ
200707958,웰시연질캡슐,ET2,타원형,초록,연질캡슐,없음,ㅇㅞㄹㅅㅣ*ㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
200707944,아라펜정,CLP T/A,장방형,노랑,정제,없음,ㅇㅏ*ㄹㅏ*ㅍㅔㄴㅈㅓㅇ
200707946,네오시톨에스알정4밀리그램,NE,원형,하양,정제,-,ㄴㅔ*ㅇㅗ*ㅅㅣ*ㅌㅗㄹㅇㅔ*ㅅㅡ*ㅇㅏㄹㅈㅓㅇ4ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200707947,글루코논정15밀리그램,GNT 15,원형,하양,정제,없음,ㄱㅡㄹㄹㅜ*ㅋㅗ*ㄴㅗㄴㅈㅓㅇ15ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200707948,피오글리존정15밀리그램,PV P15,원형,하양,정제,없음,ㅍㅣ*ㅇㅗ*ㄱㅡㄹㄹㅣ*ㅈㅗㄴㅈㅓㅇ15ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200707943,아라펜세미정,ΛT,장방형,노랑,정제,없음,ㅇㅏ*ㄹㅏ*ㅍㅔㄴㅅㅔ*ㅁㅣ*ㅈㅓㅇ
200707974,데프코트정,Kb,원형,하양,정제,+,ㄷㅔ*ㅍㅡ*ㅋㅗ*ㅌㅡ*ㅈㅓㅇ
200708040,코다나정,NΛ,원형,하양,정제,없음,ㅋㅗ*ㄷㅏ*ㄴㅏ*ㅈㅓㅇ
200708031,글루파콤비정500/80mg,GC,장방형,하양,정제,없음,ㄱㅡㄹㄹㅜ*ㅍㅏ*ㅋㅗㅁㅂㅣ*ㅈㅓㅇ500/80mg
200708039,포리스탈정,PS100,원형,하양,정제,-,ㅍㅗ*ㄹㅣ*ㅅㅡ*ㅌㅏㄹㅈㅓㅇ
200708055,도네프정5밀리그램,KL 5,원형,하양,정제,없음,ㄷㅗ*ㄴㅔ*ㅍㅡ*ㅈㅓㅇ5ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200708054,이토메드정,JI50,원형,하양,정제,없음,ㅇㅣ*ㅌㅗ*ㅁㅔ*ㄷㅡ*ㅈㅓㅇ
200708090,알렉소정120밀리그램,RY FX,타원형,분홍,정제,없음,ㅇㅏㄹㄹㅔㄱㅅㅗ*ㅈㅓㅇ120ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200708091,클로비드정,75,원형,분홍,정제,없음,ㅋㅡㄹㄹㅗ*ㅂㅣ*ㄷㅡ*ㅈㅓㅇ
200708081,덴파사캡슐,DADPS,장방형,파랑,경질캡슐,없음,ㄷㅔㄴㅍㅏ*ㅅㅏ*ㅋㅐㅂㅅㅠㄹ
200708089,파마가바펜틴캡슐100밀리그람,G100G100,장방형,하양,경질캡슐,없음,ㅍㅏ*ㅁㅏ*ㄱㅏ*ㅂㅏ*ㅍㅔㄴㅌㅣㄴㅋㅐㅂㅅㅠㄹ100ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅏㅁ
200708094,크린브라이트연질캡슐,DIDC,타원형,초록,연질캡슐,없음,ㅋㅡ*ㄹㅣㄴㅂㅡ*ㄹㅏ*ㅇㅣ*ㅌㅡ*ㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
200708144,리마딘정,L5,원형,하양,정제,없음,ㄹㅣ*ㅁㅏ*ㄷㅣㄴㅈㅓㅇ
200708136,명문나프록센정,MMNA,타원형,파랑,정제,없음,ㅁㅕㅇㅁㅜㄴㄴㅏ*ㅍㅡ*ㄹㅗㄱㅅㅔㄴㅈㅓㅇ
200708257,타라마돌정,D-W TMD,장방형,노랑,정제,없음,ㅌㅏ*ㄹㅏ*ㅁㅏ*ㄷㅗㄹㅈㅓㅇ
200708264,로자신플러스정,LNP,타원형,노랑,정제,없음,ㄹㅗ*ㅈㅏ*ㅅㅣㄴㅍㅡㄹㄹㅓ*ㅅㅡ*ㅈㅓㅇ
200708270,세라딘캡슐,HIPCEFRADINE500,장방형,노랑 주황,경질캡슐,없음,ㅅㅔ*ㄹㅏ*ㄷㅣㄴㅋㅐㅂㅅㅠㄹ
200708260,리덕타민캡슐8.37밀리그램,YHRDT8.37,장방형,노랑 파랑,경질캡슐,없음,ㄹㅣ*ㄷㅓㄱㅌㅏ*ㅁㅣㄴㅋㅐㅂㅅㅠㄹ8.37ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
200708263,제일맥스티딘정,JI MXT,원형,연두,정제,없음,ㅈㅔ*ㅇㅣㄹㅁㅐㄱㅅㅡ*ㅌㅣ*ㄷㅣㄴㅈㅓㅇ
